,gender,age,emotion,base,rewriting
1963,女性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,请立即尝试该协议。如果您愿意继续我们的谈话，请按“继续”。
1964,男性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,好的，让我们试试这个。完成后，请按“继续”。
1965,女性,40-69,所有情绪,请现在尝试通过此协议。完成后，按“继续”,请仔细阅读协议，慢慢来。完成后，按“继续”。
1966,女性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,好的，您现在可以继续尝试。完成后，您可以按“继续”。
1967,男性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,尽最大努力执行此协议，慢慢来。完成后，按“继续”。
1968,女性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,真棒！现在请您尝试完成此协议并在完成后按“继续”。
1969,男性,40-69,所有情绪,请现在尝试通过此协议。完成后，按“继续”,请现在就试一试。完成后，只需点击“继续”即可。
1970,女性,40-69,所有情绪,请现在尝试通过此协议。完成后，按“继续”,您现在可以试试这个协议，当您准备好继续时，您可以选择“继续”。
1971,男性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,我认为你选择了一个很好的，请尽力而为。完成后只需点击“继续”，我们就可以从上次停下的地方继续。
1972,男性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,请尝试在您自己的时间完成协议。完成后，请返回并点击“继续”，以便我们评估进展情况。
1973,女性,40-69,所有情绪,请现在尝试通过此协议。完成后，按“继续”,太好了，我很高兴您愿意尝试一下，希望您会发现它很有帮助。请在准备好后仔细阅读协议，如果完成后可以按“继续”，那就太好了。
1974,男性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,在你自己的时间，看看这个协议并尝试完成它。完成后，您可以按“继续”。
1975,女性,40-69,所有情绪,请现在尝试通过此协议。完成后，按“继续”,仔细阅读协议，请慢慢来，按照自己的节奏进行，不要着急。完成后，按“继续”。
1976,女性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,太好了，那我们继续吧。尽最大努力完成后，请返回并按“继续”。
1977,男性,40-69,所有情绪,请现在尝试通过此协议。完成后，按“继续”,我希望你现在开始协议。然后当你完成时，只需按“继续”。
1978,男性,40-69,所有情绪,请现在尝试通过此协议。完成后，按“继续”,既然您已经选择了您想尝试的方法，请彻底检查一遍。准备好后选择“继续”。
1979,男性,40-69,所有情绪,请现在尝试通过此协议。完成后，按“继续”,请通读协议信息，当您觉得自己理解并准备开始时，请尝试通过它。完成后，请按“继续”。
1980,女性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,现在请花一些时间来完成协议。准备好后，请回来，以便我们继续。
1981,男性,40-69,所有情绪,请现在尝试通过此协议。完成后，按“继续”,我很欣赏这可能是新的，但现在尝试通过这个协议。完成后，按“继续”按钮。
1982,女性,40-69,所有情绪,请现在尝试通过此协议。完成后，按“继续”,请在准备好后尽快尝试通过协议。完成后，只需按“继续”。
1983,男性,40-69,所有情绪,请现在尝试通过此协议。完成后，按“继续”,试试这个协议，当你完成它时，按“继续”。
1984,女性,40-69,所有情绪,请现在尝试通过此协议。完成后，按“继续”,您可以在准备好后启动协议。完成后，您可以按“继续”。
1985,女性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,请试试这个。让我知道它是否适合你，完成后，点击继续。
1986,女性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,在您自己的时间继续执行协议。完成后，请记住单击“继续”。
1987,男性,40-69,所有情绪,请现在尝试通过此协议。完成后，按“继续”,请试试这个协议。完成后，按“继续”。
1988,女性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,在您完成此协议时，请尝试将注意力集中在您自己和任务上。最后，按“继续”按钮。
1989,男性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,当您选择了要尝试的协议后，请开始该协议。完成后，您可以按“继续”继续。
1990,女性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,感谢您的选择！如果您现在可以尝试通过此协议，我将不胜感激。完成后，您可以返回并按“继续”按钮。
1991,男性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,如果你能通过这个协议，我会很高兴的。完成后，您可以按“继续”。
1992,男性,40-69,所有情绪,请现在尝试通过此协议。完成后，按“继续”,太好了，当你准备好时，你可以通过这个协议。完成后，按“继续”。
1993,男性,18-39,所有情绪,请现在尝试通过此协议。完成后，按“继续”,如果您现在可以尝试选择的协议，我将不胜感激。准备好后，返回并按“继续”。
1994,男性,40-69,所有情绪,请现在尝试通过此协议。完成后，按“继续”,试试这个协议，完成后按“继续”。
1995,女性,18-39,所有情绪,采取此协议后，您感觉更好还是更糟？,你感觉更好还是更糟？
1996,男性,18-39,所有情绪,采取此协议后，您感觉更好还是更糟？,我知道执行协议可能很困难且要求很高。你现在感觉如何，你会说你感觉更好还是更糟？
1997,女性,40-69,所有情绪,采取此协议后，您感觉更好还是更糟？,感谢您完成协议。你会说你感觉比以前更好还是更糟？
1998,女性,18-39,所有情绪,采取此协议后，您感觉更好还是更糟？,谢谢你，欢迎回来。现在你已经完成了，你感觉如何？
1999,男性,40-69,所有情绪,采取此协议后，您感觉更好还是更糟？,非常感谢您接受本协议。完成后，您最初的感受是什么，您感觉好些了还是更糟了？
2000,男性,18-39,所有情绪,采取此协议后，您感觉更好还是更糟？,执行此协议后，您现在感觉如何，您感觉更好还是更糟？
2001,女性,18-39,所有情绪,采取此协议后，您感觉更好还是更糟？,你在这方面做得很好。接受这个协议后你感觉如何？
2002,女性,40-69,所有情绪,采取此协议后，您感觉更好还是更糟？,遵循协议后，您现在感觉如何，您的情绪是否有所改善，或者您是否感到不自在？
2003,男性,40-69,所有情绪,采取此协议后，您感觉更好还是更糟？,我希望协议有所帮助。你感觉好些了还是更糟了？
2004,女性,40-69,所有情绪,采取此协议后，您感觉更好还是更糟？,完成方案后，你能告诉我你感觉好些还是坏了？
2005,男性,18-39,所有情绪,采取此协议后，您感觉更好还是更糟？,谢谢，我知道这可能要求很高。该协议是否让您感觉比以前更好或更糟？
2006,男性,18-39,所有情绪,采取此协议后，您感觉更好还是更糟？,现在你已经完成了，让我们谈谈你现在的感受。你觉得更积极还是更不积极？
2007,女性,40-69,所有情绪,采取此协议后，您感觉更好还是更糟？,我想问你这是怎么回事。它让你感觉好些了吗，还是产生了相反的效果？
2008,女性,18-39,所有情绪,采取此协议后，您感觉更好还是更糟？,完成此协议后，您感觉如何，好还是坏？
2009,女性,40-69,所有情绪,采取此协议后，您感觉更好还是更糟？,谢谢你。如果您能指出这项活动是否让您感觉比开始前更好或更糟，那将非常有帮助。
2010,男性,18-39,所有情绪,采取此协议后，您感觉更好还是更糟？,能否请您表达一下您在完成此协议后的感受？
2011,女性,40-69,所有情绪,采取此协议后，您感觉更好还是更糟？,谢谢你这样做。它是否有所作为，如果是这样，您现在感觉好些了，还是更糟了？
2012,男性,18-39,所有情绪,采取此协议后，您感觉更好还是更糟？,完成协议后，您现在感觉如何，好还是坏？
2013,女性,40-69,所有情绪,采取此协议后，您感觉更好还是更糟？,如果我可以问一下，您现在完成了协议，感觉如何？我希望你感觉好些，但如果你感觉更糟也没关系，告诉我，我会尽力提供帮助。
2014,女性,18-39,所有情绪,采取此协议后，您感觉更好还是更糟？,该协议是否改变了您的感受，无论是好是坏？
2015,男性,40-69,所有情绪,采取此协议后，您感觉更好还是更糟？,你现在感觉怎么样？我希望它对你有用。
2016,男性,18-39,所有情绪,采取此协议后，您感觉更好还是更糟？,谢谢。接受此协议后，您感觉如何？我希望你现在感觉好多了，但如果你觉得自己感觉更糟，那也没关系。
2017,女性,18-39,所有情绪,采取此协议后，您感觉更好还是更糟？,该协议是否让您感觉更好或更糟？
2018,男性,40-69,所有情绪,采取此协议后，您感觉更好还是更糟？,你现在感觉如何？我希望它有帮助。
2019,女性,40-69,所有情绪,采取此协议后，您感觉更好还是更糟？,该协议是否帮助您感觉更好，或者您感觉更糟？
