,gender,age,emotion,base,rewriting
1944,Male,18-39,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",I'd like to recommend the following protocols if that's ok with you. You can choose the one you prefer to view its content.
1945,Male,40-69,All emotions,"Here are my recommendations, please select the protocol that you would like to attempt",I think one of these protocols might help you. Which protocol would you like to try?
1946,Female,18-39,All emotions,"Please try to go through this protocol now. When you finish, press 'continue'","Take your time reading through to understand, and try to go through the whole thing if you can. Just hit the 'continue' button when you are done."
1947,Male,18-39,All emotions,"Please try to go through this protocol now. When you finish, press 'continue'","I advise you to attempt this protocol now, it may be difficult but just try your best and it will be fine. After you complete the protocol, press the 'continue' button and then we can talk about it a bit, if you like."
1948,Female,40-69,All emotions,"Please try to go through this protocol now. When you finish, press 'continue'","Thank you for making your choice, you should be able to see the protocol now; please see how you get on with it. You can press 'continue' once you have finished."
1949,Female,18-39,All emotions,"Please try to go through this protocol now. When you finish, press 'continue'","Thank you. Now I'd like you to read through and follow the protocol, and press 'continue' when you have finished."
1950,Male,40-69,All emotions,"Please try to go through this protocol now. When you finish, press 'continue'","Thank you for choosing this protocol. Would you be happy to attempt this protocol now and when you have finished, please could you press the 'continue' button."
1951,Male,18-39,All emotions,"Please try to go through this protocol now. When you finish, press 'continue'","Thank you, now could you try going through the protocol you've selected. When you have finished, I'd be grateful if you could come back to me and press 'continue'."
1952,Female,18-39,All emotions,"Please try to go through this protocol now. When you finish, press 'continue'","I think this will be good for you, and I'm here to help. Please try to go through this now and when you finish, press 'continue'."
1953,Female,40-69,All emotions,"Please try to go through this protocol now. When you finish, press 'continue'","When you are ready I would like you to read and attempt the protocol. Once you are comfortable with this, feel free to select 'continue'."
1954,Male,40-69,All emotions,"Please try to go through this protocol now. When you finish, press 'continue'","It may be helpful for you to try to go through this protocol now,  If you can please give it a try. Once you have finished, all you need to do is press 'continue'."
1955,Female,40-69,All emotions,"Please try to go through this protocol now. When you finish, press 'continue'","Great, why don't you have a go at going through this protocol now. When you're finished, please press ""continue""."
1956,Male,18-39,All emotions,"Please try to go through this protocol now. When you finish, press 'continue'","I understand that this protocol may be challenging but could you please try to complete it. If you manage to complete it, press 'continue' and I'll ask you a few follow-up questions."
1957,Male,18-39,All emotions,"Please try to go through this protocol now. When you finish, press 'continue'","Great, now I would like you to try to complete this protocol. Take your time and when you get to the end just press 'continue'."
1958,Female,40-69,All emotions,"Please try to go through this protocol now. When you finish, press 'continue'","Great, could you please give this a go now? You just need to remember to press 'continue' when you finish."
