emotion,base,rewriting,semantic,transformation
所有情绪,真是太好听了。您想继续并选择另一个协议吗？,我很高兴你在完成最后一个协议后感觉好多了。你想尝试另一个吗？,19,HIGH
所有情绪,太好了，很高兴听到这个消息！您想尝试其他协议吗？,很抱歉这个练习让你感觉更糟，有时不同的方法对不同的人更有效。您是否愿意尝试其他协议？,19,LOW
所有情绪,很抱歉，这并没有让您感觉好些，有时可能需要尝试不同的协议才能感觉好些。你想尝试另一种希望对你更有帮助的吗？,你认为你想尝试另一种协议吗？,19,HIGH
所有情绪,您想看看其他人是否也有同样的帮助吗？,您想尝试另一种协议吗？ （病人感觉好多了）,19,LOW
所有情绪,您想尝试另一种协议，看看它是否也有效吗？,您想尝试另一种协议吗？ （病人感觉好多了）,19,LOW
所有情绪,您想尝试另一种协议吗？ （病人感觉好多了）,太好了，谢谢你的时间。您想继续使用另一个协议吗？,19,HIGH
所有情绪,您想尝试一些可能更合适的不同的东西吗？,我很高兴你感觉好多了，我觉得这很棒！您想尝试其他协议吗？,19,HIGH
所有情绪,没关系。你想尝试另一种协议吗？,您想尝试另一种协议吗？ （病人感觉更糟）,19,LOW
所有情绪,我很高兴你感觉好多了，我觉得这很棒！您想尝试其他协议吗？,哦，那不好。你认为我们可以再试一次吗，也许使用完全不同的协议？,19,LOW
所有情绪,你认为你想尝试另一种协议吗？,很高兴听您这么说。您还想尝试其他协议吗？,19,LOW
所有情绪,很高兴听您这么说。您还想尝试其他协议吗？,太好了，我真的很高兴！您是否也愿意尝试另一种协议？,19,HIGH
所有情绪,这真是个好消息！您想尝试不同的协议吗？,很抱歉它对你不起作用。我们试试不同的怎么样？,19,LOW
所有情绪,你认为你想尝试另一种协议吗？,我们可以尝试其他协议。你愿意接受吗？,19,LOW
所有情绪,我很抱歉听到这个。您想尝试不同的协议，看看它是否更有效？,优秀的！您想尝试其他协议吗？,19,HIGH
所有情绪,那太棒了。您想尝试附加协议吗？,你认为你想尝试另一种协议吗？,19,HIGH
所有情绪,我们可以尝试其他协议。你愿意接受吗？,这真的很好，做得很好。如果您愿意，您可以选择另一个协议进行工作。,19,HIGH
所有情绪,那太棒了！您想采用另一种协议吗？,我很遗憾听到你感觉更糟。也许你想尝试另一种协议？,19,LOW
所有情绪,您想尝试另一种协议吗？ （病人感觉好多了）,我很高兴这有帮助。您也想尝试另一种协议吗？,19,HIGH
所有情绪,你认为你想尝试另一种协议吗？,您想尝试另一种协议吗？ （病人感觉好多了）,19,LOW
所有情绪,这不好，但我们仍然可以修复它。正如您所暗示的那样，您在使用该方案后感觉并没有好转，您想尝试不同的方案，看看效果如何吗？,您想尝试另一种协议吗？ （病人感觉更糟）,19,LOW
所有情绪,您想尝试另一种协议吗？ （病人感觉好多了）,这真是个好消息。如果您愿意，我们可以尝试另一种协议。,19,HIGH
所有情绪,我很高兴它有所帮助。你认为你可能喜欢做另一个协议吗？,您想尝试另一种协议吗？ （病人感觉好多了）,19,LOW
所有情绪,我很高兴您发现这有帮助，并且您这样做后感觉好一些。你认为你也会从另一个协议中受益吗？,您想尝试另一种协议吗？ （病人感觉好多了）,19,LOW
所有情绪,您想尝试另一种协议吗？ （病人感觉更糟）,很抱歉它对你不起作用。我们试试不同的怎么样？,19,HIGH
所有情绪,您想尝试另一种协议吗？ （病人感觉好多了）,我很高兴这次会议很有帮助。您想尝试另一种协议吗？,19,HIGH
所有情绪,您想尝试另一种协议吗？ （病人感觉好多了）,这真的很好，做得很好。如果您愿意，您可以选择另一个协议进行工作。,19,HIGH
所有情绪,我很遗憾听到你有这种感觉。您想尝试其他协议吗？,您想尝试另一种协议吗？ （病人感觉更糟）,19,LOW
所有情绪,很高兴听您这么说。您还想尝试其他协议吗？,我很高兴你感觉好多了，我觉得这很棒！您想尝试其他协议吗？,19,HIGH
所有情绪,您想尝试不同的协议吗？,这真的很好，做得很好。如果您愿意，您可以选择另一个协议进行工作。,19,HIGH
所有情绪,我很高兴你感觉好多了，我觉得这很棒！您想尝试其他协议吗？,那太棒了。您想尝试附加协议吗？,19,LOW
所有情绪,非常好。如您所知，列表中还有更多协议，您是否认为您可能想尝试其他协议，看看情况如何？,您想尝试另一种协议吗？ （病人感觉好多了）,19,LOW
所有情绪,有这种感觉是完全正常的，你不是一个人。您想尝试不同的协议，看看它是否能让您感觉好些吗？,您想尝试另一种协议吗？ （病人感觉更糟）,19,LOW
所有情绪,很好，我很高兴它正在工作。我们要不要试试另一个？,您想尝试一些可能更合适的不同的东西吗？,19,LOW
所有情绪,很抱歉它没有为您解决，但是我可以推荐其他选择。你想尝试另一个吗？,您想尝试另一种协议吗？ （病人感觉更糟）,19,LOW
所有情绪,您想尝试另一种协议吗？ （病人感觉更糟）,很遗憾，一个不适合你，但我们会找到一个有效的协议。还有其他可能更适合您的协议，您想尝试一个吗？,19,HIGH
所有情绪,听到这个我真的很抱歉。如果您愿意，我可以建议另一种可能有帮助的协议。,我很高兴协议能够提供帮助。你想尝试另一个吗？,19,HIGH
所有情绪,您想尝试另一种协议吗？ （病人感觉更糟）,你认为通过另一个协议会有所帮助吗？,19,HIGH
所有情绪,太好了，我真的很高兴！您是否也愿意尝试另一种协议？,太棒了！你想尝试另一种协议吗？,19,LOW
所有情绪,您想尝试另一种协议吗？,尝试不同的协议，看看是否能让你感觉更好呢？,19,LOW
所有情绪,您想尝试另一种协议吗？ （病人感觉好多了）,非常好。如您所知，列表中还有更多协议，您是否认为您可能想尝试其他协议，看看情况如何？,19,HIGH
所有情绪,我真的很高兴这个协议让你感觉好多了。你认为如果你尝试另一种协议会有帮助吗？如果是这样，您现在想尝试另一个吗？,我很高兴您发现这有帮助，并且您这样做后感觉好一些。你认为你也会从另一个协议中受益吗？,19,HIGH
所有情绪,很抱歉听到它，通过它做得很好。如果您想尝试其他协议，看看这是否更适合您，还有其他选择。,太好了，我真的很高兴！您是否也愿意尝试另一种协议？,19,HIGH
所有情绪,我很高兴你感觉好多了，我觉得这很棒！您想尝试其他协议吗？,您想尝试另一种协议吗？ （病人感觉好多了）,19,LOW
所有情绪,我很抱歉听到这个消息。你愿意尝试另一种协议吗？,这是非常积极的。你想试试另一个吗？,19,HIGH
所有情绪,我很高兴你感觉好多了，我觉得这很棒！您想尝试其他协议吗？,很抱歉听到你感觉更糟。您想继续并执行另一个协议吗？,19,LOW
所有情绪,这太妙了！尝试另一种协议你会觉得舒服吗？,好的，别担心，我们还有一些可能更适合您。你想尝试不同的吗？,19,LOW
所有情绪,我很高兴您发现这有帮助，并且您这样做后感觉好一些。你认为你也会从另一个协议中受益吗？,那太棒了。您想尝试附加协议吗？,19,LOW
所有情绪,这真的很好，做得很好。如果您愿意，您可以选择另一个协议进行工作。,有这种感觉是完全正常的，你不是一个人。您想尝试不同的协议，看看它是否能让您感觉好些吗？,19,LOW
所有情绪,您想尝试另一种协议吗？ （病人感觉更糟）,哦，我很遗憾听到它，有时通过协议会带回不舒服的回忆，我知道这可能很艰难。您想用不同的协议再试一次吗？,19,HIGH
所有情绪,哦，我很遗憾听到它，有时通过协议会带回不舒服的回忆，我知道这可能很艰难。您想用不同的协议再试一次吗？,很好，我很高兴它正在工作。我们要不要试试另一个？,19,HIGH
所有情绪,听起来还不错。您想尝试其他协议吗？,这是一个好的开始。你想继续我建议的另一个协议吗？,19,LOW
所有情绪,优秀的！在这种情况下，您想继续使用另一个协议吗？,我很遗憾听到。您想尝试不同的协议吗？,19,LOW
所有情绪,太好了，谢谢你的时间。您想继续使用另一个协议吗？,您想尝试不同的协议吗？,19,LOW
所有情绪,很抱歉，这并没有让您感觉好些，有时可能需要尝试不同的协议才能感觉好些。你想尝试另一种希望对你更有帮助的吗？,您想尝试另一种协议吗？ （病人感觉更糟）,19,LOW
所有情绪,你会很高兴再做一次吗？如果是这样，我可以推荐不同的协议。,非常好。正如您暗示的那样，您感觉心情更好，您想继续执行另一个协议吗？,19,HIGH
所有情绪,听起来还不错。会做更多的帮助吗？,这真是个好消息。如果您愿意，我们可以尝试另一种协议。,19,LOW
所有情绪,您想尝试另一种协议吗？ （病人感觉好多了）,我很高兴协议能够提供帮助。你想尝试另一个吗？,19,HIGH
所有情绪,您想尝试另一种协议吗？ （病人感觉好多了）,太好了，这是朝着正确方向迈出的一步。我认为尝试另一种协议是个好主意，你怎么看？,19,HIGH
所有情绪,我很高兴这次会议很有帮助。您想尝试另一种协议吗？,我很高兴你感觉好多了，我觉得这很棒！您想尝试其他协议吗？,19,HIGH
所有情绪,很抱歉它现在不合适，我们可能需要尝试一些想法才能找到我们的方法。你现在准备好尝试另一个了吗？,好的。你想再做一个吗？,19,HIGH
所有情绪,您想尝试另一种协议吗？ （病人感觉更糟）,哦，那不好。你认为我们可以再试一次吗，也许使用完全不同的协议？,19,HIGH
所有情绪,您想尝试另一种协议吗？ （病人感觉更糟）,很抱歉让你感觉更糟。您是否准备好尝试不同的协议，哪个可能更适合您？,19,HIGH
