text,labels
i had never spent enough time with anyone man to really feel threatened and panic over spending any time with a him,3
i wasn t feeling very well,2
i feel i hate not trusting you,2
i feel pretty inadequate and unholy,0
im not feeling the editing love im easily distracted,1
i don t feel safe in my own country a href http gatesofvienna,2
i feel like out of everything i wronged you the most katie im so sorry,1
i have to get to bed i am emotionally drained and physically my body feels like i tortured it all day in these shoes,1
i remember feeling really angry,1
i feel attacked when she talks to me assaulted singled out,3
im feeling a bit stressed this morning and dont know if its pms or just anxiety over things i want to do things i need to do and things i should be doing,1
i feel like ive shy ed away from inner musings in the past but ive slowly become more comfortable ive always thought that just talking about my life whats up and how i feel would be boring but for the most part yall like it so except me to open up more,3
i feel a little strange watching ayu lives for a deep voice now singing her old songs are really like different styles,3
i feel embarrassed about liking and somewhat unworthy of pursuing because i feel so unattractive i m sure making any kind of move would be seen like an enormous joke,0
i don t feel offended because the reviewer has been rude about my work or hurt my feelings i m not feeling bitter because i have been cut down or elated because i have been picked out as a shining example of fine creativity,1
i have been driven so far under personal conviction to the point where i feel that anything that does not in some way acknowledge glorify or praise god is in vain,0
ill look at myself and ill feel disgusted,1
i know the reality is different and of course im being irresponsible which makes me feel awful now ive written it down,0
i can feel it but i am too fearful to turn and the shadow is not moving,3
im excited to have one much closer to where i live but i have a feeling this could be very dangerous too,1
id so love to go out and get drunk off my you know what right now just because i feel so horrible about myself,0
