,emotion,base,rewriting,perplexity
989,所有情绪,感谢您的参与。再见,谢谢你，你很棒，很高兴能一起解决这个问题。我希望你能很快回来。,12.007699
990,所有情绪,感谢您的参与。再见,我很感激你的参与。我希望很快能再次与你合作。,19.179354
991,所有情绪,感谢您的参与。再见,谢谢，你今天很棒。我希望我能很快见到你，再见！,23.678177
992,所有情绪,感谢您的参与。再见,非常感谢你的合作。我希望很快能在见到你。,21.048882
993,所有情绪,感谢您的参与。再见,非常感谢你向我敞开心扉，告诉我你的感受。我很高兴我们可以进行这次聊天，如果您需要我，我会在这里。,11.256934
994,所有情绪,感谢您的参与。再见,非常感谢您参与其中。我希望很快能见到你。,18.054615
995,所有情绪,感谢您的参与。再见,我们已经结束了会议，我要感谢您抽出时间与我一起解决这个问题。再见。,13.923915
996,所有情绪,感谢您的参与。再见,我要真诚地感谢您参与其中。我希望很快能见到你！,30.720856
997,所有情绪,感谢您的参与。再见,谢谢，非常感谢您参加本次活动。我期待着在不久的将来见到你。,12.366958
998,所有情绪,感谢您的参与。再见,我很高兴我们能一起度过这段时光，希望对你有帮助。想多聊几句的时候可以回来。,12.482532
999,所有情绪,感谢您的参与。再见,非常感谢您参加本次会议，我非常感谢您的时间和您提供的深思熟虑的意见，希望本次会议对您有所帮助。我期待很快再次见到你，保重。,13.01011
1000,所有情绪,这是我的建议，请选择您想尝试的协议,我有一些我认为可能在这里工作的建议。请继续看一看，您可以选择您想尝试的协议,31.220715
1001,所有情绪,这是我的建议，请选择您想尝试的协议,我想如果我们能找到这些感觉的根源，我们会让你感觉好很多。您认为您想尝试以下任何协议吗？看一看，让我知道您是否想尝试一些东西。,17.208601
1002,所有情绪,这是我的建议，请选择您想尝试的协议,根据你告诉我的，我选择了一些可能对你有帮助的协议。您现在想尝试一个协议吗？如果是，请选择它。,16.97419
1003,所有情绪,这是我的建议，请选择您想尝试的协议,我这里有一些协议希望您查看，我认为它们可能对您有所帮助。您能否通读一遍并告诉我您认为哪一种对您最有益，并且您想尝试一下。,21.272167
1004,所有情绪,这是我的建议，请选择您想尝试的协议,如果你愿意，我有一些我认为可以帮助你的建议。在以下协议中，您现在想尝试其中一种吗？如果是，请选择它。,16.637232
1005,所有情绪,这是我的建议，请选择您想尝试的协议,我有一些我认为可能在这里工作的建议。请继续看一看，您可以选择您觉得最舒服的协议。,22.646301
1006,所有情绪,这是我的建议，请选择您想尝试的协议,我有一些协议想让您尝试一下。您想尝试其中任何一种吗？,26.052734
1007,所有情绪,这是我的建议，请选择您想尝试的协议,我有一些我认为对您有用的协议·。您可以从列表中选出您觉得最适合您的练习。,20.921394
1008,所有情绪,这是我的建议，请选择您想尝试的协议,我有一些我认为可能对您有所益处的想法可以推荐给您，您想试一试吗？,16.311375
1009,所有情绪,这是我的建议，请选择您想尝试的协议,从我们的对话，我现在比较清楚地了解你的情况。如果你不介意，我可以推荐一些可能让你应付您的负面情绪。请您想想您想进行那个活动。,19.907658
1010,所有情绪,这是我的建议，请选择您想尝试的协议,谢谢您回答我所有的问题，让我更清楚地了解你的情况。如果你不介意，我可以推荐一种可能对你有帮助的方法，看看它是否能让你感到不舒服，以及如何处理这种不愉快的感觉。你想想看，你能告诉我哪种最适合你吗？,7.466236
1011,所有情绪,这是我的建议，请选择您想尝试的协议,谢谢您回答我所有的问题，这样我才能更清楚地了解你的情况，可以推荐一些可能对你有帮助的方法。请想想您想要的协议。,11.443125
1012,所有情绪,这是我的建议，请选择您想尝试的协议,我现在才能更好地了解你的情况。如果你不介意的话，我想推荐几个我认为比较适合您的选项。,11.859825
1013,所有情绪,这是我的建议，请选择您想尝试的协议,我有一些协议可能会让您感觉更好，所以我想推荐几个我觉得最适合您的选项。我认为您可以试试这个：,15.144285
1014,所有情绪,这是我的建议，请选择您想尝试的协议,我有一些我认为可能对您有所益处的建议并想推荐给您。您是否愿意花费一定的时间来实行它们吗？,17.87174
1015,所有情绪,这是我的建议，请选择您想尝试的协议,我有一些我认为可能对您有所益处的协议，我想推荐给您。您现在想试试其中一种吗？,22.22173
1016,所有情绪,这是我的建议，请选择您想尝试的协议,如果你不介意，我可以推荐几个我认为很有帮助的选项。您可以按照你喜欢的顺序来做。,11.224461
1017,所有情绪,这是我的建议，请选择您想尝试的协议,我想提供您一些我认为可以帮助你的协议。如果你不介意，请参考一下建议，选出最适合您的状况的协议。,17.926016
1018,所有情绪,这是我的建议，请选择您想尝试的协议,从我们的对话，我现在比较清楚地了解你的情况。我可以推荐其他的选项。请您选哪个最适合您的协议，看看效果如何。,22.585096
1019,所有情绪,这是我的建议，请选择您想尝试的协议,以下是我想推荐给您的协议。我认为他们可能有助于增强您的感受的工具，以帮助您更好地理解和处理这些问题。您可以考虑一下。,12.356032
1020,所有情绪,这是我的建议，请选择您想尝试的协议,以下的意见是非常有帮助的，我认为您可以试试这个。我觉得它可能会让您感觉更好，请看看您是否喜欢它们。,13.603016
1021,所有情绪,这是我的建议，请选择您想尝试的协议,您可以从以下选择中找到我想推荐给您的任何协议。我认为这对您有所益处，您现在想试试其中一种吗？,19.7298
1022,所有情绪,这是我的建议，请选择您想尝试的协议,我想推荐一些我认为可能对您有所帮助的选项。您可以从下面的列表中挑选您最喜欢的一项来查看是否适合您，如果是，那就太好了。,7.851012
1023,所有情绪,这是我的建议，请选择您想尝试的协议,我有一些我认为对您有用的协议。在以下协议中，您现在想尝试其中一种吗？,30.429888
1024,所有情绪,这是我的建议，请选择您想尝试的协议,从我们的对话，我现在比较清楚地了解你的情况。如果你不介意的话，我想推荐几个我认为比较适合您的选项。,13.653276
1025,所有情绪,请现在尝试通过此协议。完成后，按“继续”,花点时间通读一遍以理解，如果可以，请尝试通读整件事。完成后只需点击“继续”按钮。,25.84609
1026,所有情绪,请现在尝试通过此协议。完成后，按“继续”,我建议你现在就尝试这个协议，这可能很困难，但只要尽力而为，就会好的。完成协议后，按“继续”按钮，然后我们可以讨论一下，如果您愿意的话。,15.265073
1027,所有情绪,请现在尝试通过此协议。完成后，按“继续”,感谢您的选择，您现在应该可以看到协议了；请看看你是如何处理它的。完成后，您可以按“继续”。,24.490145
1028,所有情绪,请现在尝试通过此协议。完成后，按“继续”,感谢您选择此协议。您现在愿意尝试此协议吗？完成后，请您按“继续”按钮。,28.418896
1029,所有情绪,请现在尝试通过此协议。完成后，按“继续”,谢谢，现在您可以尝试通过您选择的协议。当您完成后，如果您能回到我身边并按“继续”，我将不胜感激。,26.685518
1030,所有情绪,请现在尝试通过此协议。完成后，按“继续”,我认为这对你有好处，我是来帮忙的。请尝试现在完成此操作，完成后，按“继续”。,30.366444
1031,所有情绪,请现在尝试通过此协议。完成后，按“继续”,当您准备好时，我希望您阅读并尝试该协议。一旦您对此感到满意，请随时选择“继续”。,22.800247
1032,所有情绪,请现在尝试通过此协议。完成后，按“继续”,现在尝试通过此协议可能对您有所帮助，如果可以请尝试一下。完成后，您只需按“继续”即可。,22.26478
1033,所有情绪,请现在尝试通过此协议。完成后，按“继续”,我了解此协议可能具有挑战性，但请您尝试完成它。如果您设法完成它，请按“继续”，然后我会问您几个后续问题。,27.35082
